virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.124975,0.123775,0.99715,1,0.9999,0.9819,0.0232,0.23605,0.0854,0.245533,0.166633,0.165033,0.9943,0.4922,0.9853,0.4939,0.314633,0.9986
93,0.12788,0.100425,0.15342,0.9996,0.49865,0.49045,0.0115,0.16056,0.0879,0.17615,0.213133,0.1339,0.191775,0.0835,0.9784,0.4931,0.316033,0.9975
94,0.10862,0.1139,0.0513,0.9997,0.49985,0.320867,0.03875,0.03432,0.48015,0.1072,0.181033,0.151867,0.0684,0.0961,0.9897,0.49485,0.3155,0.9978
95,0.1272,0.122575,0.3301,1,0.9971,0.9815,0.207167,0.1313,0.06675,0.110383,0.1696,0.163433,0.49515,0.235125,0.9909,0.49565,0.3177,0.9986
96,0.119225,0.12565,0.99765,1,0.9998,0.4973,0.116367,0.143433,0.48995,0.0804143,0.158967,0.167533,0.9953,0.302867,0.49795,0.4989,0.326033,0.999
97,0.09386,0.1252,0.331167,1,0.9997,0.49115,0.02292,0.11318,0.0143857,0.0350429,0.117325,0.166933,0.49675,0.289967,0.4966,0.49735,0.321033,0.9989
98,0.12225,0.126825,0.99205,0.9998,0.9989,0.4952,0.166475,0.075175,0.48525,0.110317,0.163,0.1691,0.9843,0.214575,0.9939,0.4977,0.3213,0.9986
99,0.00594,0.1262,0.3266,0.9998,0.9944,0.0119833,0.00403333,0.18125,0.264067,0.0395727,0.007425,0.168267,0.4899,0.13436,0.49765,0.49805,0.324,0.9982
100,0.00674,0.121,0.01066,0.9999,0.9879,0.0071,0.00795714,0.179767,0.0413167,0.0191714,0.008425,0.161333,0.013325,0.21375,0.4972,0.49555,0.3188,0.9984
101,0.09504,0.12565,0.325967,0.9999,0.9869,0.04542,0.01575,0.0391167,0.0098,0.0301833,0.1188,0.167533,0.48895,0.18415,0.49215,0.324967,0.320567,0.9985
102,0.1592,0.12465,0.02668,1,0.9998,0.49075,0.1097,0.17666,0.08845,0.14255,0.1592,0.1662,0.03335,0.16946,0.49845,0.49935,0.325033,0.9991
103,0,0,0,0,0,0.9883,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0.9884,0,0,0,0,0,0,0,0,0,0,0,0
