virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,5.3619e-05,4.2e-07,1.65253e-05,0.101269,0.000857149,0.00047768,0.00563443,0.012604,5.61865e-06,4.05265e-06,5.3573e-05,0.0161349,3.20544e-06,1.69421e-05,4.33875e-06,6.83111e-07
