virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,2.5004e-05,5.37e-07,1.6224e-05,0.10309,0.00095923,0.000463006,0.00495695,0.0138914,6.18637e-06,6.16658e-06,5.0106e-05,0.0161219,3.703e-06,2.29185e-05,5.88002e-06,8.7e-07
