virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,3.72625e-05,9.61e-07,1.41676e-05,0.102466,0.00113977,0.000383709,0.00249848,0.0167518,5.47065e-06,3.62402e-05,3.69755e-05,0.0150399,1.23127e-05,6.83276e-05,1.52002e-05,2.04889e-06
