virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,6.35542e-06,9.8024e-09,0.000487781,1.9e-08,1.50235e-05,0.106585,0.00100877,0.000673719,0.0105104,0.00553509,2.64249e-08,9.8024e-09,0.000487776,2.73094e-08,0.0223153,8.5789e-08,8.2241e-08,1.59888e-08
93,0.000196412,3.35369e-08,0.0328693,9.999e-10,0.000206512,0.131607,0.000355023,0.000950322,0.00452006,0.000691119,1.58468e-08,3.2537e-08,0.0328693,3.33364e-08,0.0176948,7.7527e-09,7.3513e-09,9.989e-10
94,2.04695e-05,2.9843e-09,0.0100175,9.999e-10,3.92197e-05,0.113926,0.00190793,0.000445619,0.0472737,0.0069874,6.8964e-09,1.9844e-09,0.0100174,3.17248e-08,0.0192912,6.1083e-09,6.8818e-09,1.9978e-09
95,5.24227e-05,5.11e-09,0.00207777,1e-09,2.42864e-05,0.00344413,0.00187241,0.0016342,0.0351058,0.00904219,4.9155e-09,2.11e-09,0.00207776,5.863e-09,0.0249084,2.31138e-08,2.0648e-08,6.9951e-09
96,1.14896e-06,9.7155e-09,0.000155932,0,3.82723e-06,0.00101475,0.00827324,0.00586558,0.171791,0.021207,5.0736e-09,9.7155e-09,0.000155929,6.1668e-09,0.138268,1.00196e-08,1.9508e-09,9.994e-10
97,7.7093e-06,2.37582e-08,2.08788e-05,3e-09,7.81257e-05,0.0352198,0.000786165,0.000943272,0.145152,0.0118593,1.40661e-08,2.37582e-08,2.08778e-05,4.0731e-09,0.081705,9.3157e-09,1.6677e-09,3.9976e-09
98,2.39029e-06,4.418e-09,0.000390124,0,1.09492e-05,0.02319,0.00528504,0.00339387,0.0898921,0.015202,5.5322e-09,2.4182e-09,0.000390119,1.9946e-09,0.0852178,6.2066e-09,4.7544e-09,9.993e-10
99,3.37919e-06,2.7602e-09,0.000180219,9.999e-10,4.84997e-05,0.0567503,0.00161408,0.00146722,0.0712386,0.00805477,9.5998e-09,2.7602e-09,0.000180218,1.05299e-08,0.108711,1.78203e-08,1.50395e-08,1.9982e-09
100,5.18649e-06,7.8102e-09,0.000164145,1.1e-08,5.16765e-06,0.0368993,0.000704085,0.00031356,0.0259386,0.00328299,2.17338e-08,6.8102e-09,0.000164142,2.71306e-08,0.00492872,5.808e-08,4.05339e-08,6.9944e-09
101,1.17064e-06,2.30875e-08,0.000282016,0,4.41365e-06,0.0176489,0.000994401,0.00117159,0.0381927,0.00288614,3.512e-09,2.30875e-08,0.000282015,8.322e-09,0.130967,3.8971e-09,1.0788e-09,3.9968e-09
102,3.8875e-09,3.9907e-09,0.0025832,1e-09,2.62687e-05,0.00789701,0.0024809,0.00344827,0.0240443,0.00729362,3.8875e-09,3.9907e-09,0.0025832,2.0879e-09,0.0381299,6.3273e-09,6.678e-10,1.9988e-09
103,0,0,0,0,0,0.000388703,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0.000253019,0,0,0,0,0,0,0,0,0,0,0,0
