virt\core,7,8,12,13,14,15,16,18,20
92,7.247e-06,1.66e-07,0,0,0,0,0,0,0
93,0,0.0343642,0.126662,0.00349542,0.00349542,0.00349542,0.0046712,0.0343642,0.0292788
94,0,0.0345096,0.11048,0.0621965,0,0.0621966,0.0612926,0.0345096,0.0291659
95,0,0.0349293,0,0,0,0,0.0621966,0.0349293,0.0286706
