virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000115937,7.499e-06,1.52795e-05,0.12104,0.000610028,0.00147709,5.62237e-06,0.000292078,0.00854005,0.00184532,0.000100999,3.79169e-05,0.0202713,0.000724126,8.49376e-05,4.12472e-05
