num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103,104
23,atom,lvlMO,0,0,0,0.4,0.1,2,0.9,0.7,1.3,3.9,0.6,0.5,1.7
24,atom,lvlMO,0,0.3,0.3,1.3,0.6,3.3,1.3,1.2,2.9,3.8,1,0.9,1.7
25,atom,lvlMO,0,0.5,0.5,0.3,0.1,21.9,2.8,1.3,16.5,2.1,1,1.8,5.1
26,atom,lvlMO,0,0.2,0.2,0,0,10.3,0.9,0.2,7.5,1.7,0.4,0.5,1.2
27,atom,lvlMO,0,0.1,0.1,0.1,0,5.8,2.4,0.8,6.6,4.1,0.3,0.3,0.5
28,atom,lvlMO,0,0.1,0.1,1.1,0.4,3.9,0.6,1,1.9,2,0.3,1.1,3.8
29,atom,lvlMO,0.2,0.7,0.9,16.6,6.8,0.5,0.1,3.1,0.8,0.5,0,0.1,0.9
30,atom,lvlMO,0.8,9.5,6.9,10.5,3.6,0.4,0.5,1.2,0.9,0.4,0.1,0.4,4.1
31,atom,lvlMO,1.8,11.7,11.6,2.4,1.2,0.6,0.2,2.9,1.6,2,0.4,0.1,1.1
32,atom,lvlMO,0.9,9.6,7.4,7.4,2.6,0.2,0,0.5,0.5,0.3,0.1,0.2,1
33,atom,lvlMO,0.3,0.8,1.2,16.4,7.4,0.5,0.1,4.1,0.4,0.4,0,0.4,1.2
34,atom,lvlMO,0,0.3,0.2,2.5,1.3,1.3,0,8.1,0.8,0.3,0,0.1,0.2
35,atom,lvlMO,1.5,11.2,10.5,1.6,1.1,0.9,0.2,4.7,1.3,0.7,0,0,2
36,atom,lvlMO,0.0,0.0,0.0,0.0,0,1.3,1.5,1.1,0.3,4.5,0.6,0.1,0.4
37,atom,lvlMO,0,0.1,0.1,0.2,0.2,0.4,1.6,1.1,4.1,5.8,2.7,2.2,3.3
38,atom,lvlMO,0.3,0.3,0.4,1.7,0.2,3.5,1.4,1.4,2.3,5.2,0.2,0.7,2.6
39,atom,lvlMO,0,0.1,0,0.7,0.2,0.1,0.9,0.6,0.6,1.9,0,1.4,6.9
40,atom,lvlMO,0,0.4,0.3,0.5,0.2,0.3,0.7,0.3,0.5,0.7,0,1.3,11.2
41,atom,lvlMO,0.1,0.5,0.5,0.1,0.1,0.7,0.8,1.3,2.6,5.5,1.2,0,1.7
42,atom,lvlMO,0,0.4,0.3,0.3,0.1,0,0,0.2,0.3,0.3,0.1,0,0.9
43,atom,lvlMO,0.1,0.6,0.5,0.2,0.2,1.5,0.1,6.8,1.6,0.5,0.1,0,4.6
44,atom,lvlMO,0.1,1.9,0.9,3.1,3.8,7.5,0.1,42.3,4.4,1.4,0.3,0.6,0.2
45,atom,lvlMO,0,0,0,0.5,0.1,10.8,12.8,3.9,23.4,22.8,1.3,0.2,0
46,atom,lvlMO,0,0,0,0.5,0.2,4.6,4.2,2.7,0.1,14,2.8,2.7,8
