num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102
0,atom,lvlMO,0.6,0.4,0.7,0.4,1.8,0.9,0.6,0.3,0.4,0,4.6
1,atom,lvlMO,0.9,1.8,0.9,0.4,2.3,1.3,1.4,0.3,1.4,0.3,2.5
2,atom,lvlMO,1.9,5.2,3.7,6.2,26.1,1.9,3.8,0.5,2.5,0.7,4.5
3,atom,lvlMO,0.2,0.8,0.7,1,4.6,0.8,2.6,0.1,3.4,1.8,2.6
4,atom,lvlMO,1,2.3,2.1,3.5,14,0.5,1.1,0.2,0.7,0.3,2.2
5,atom,lvlMO,0.6,1.5,0.5,0.8,2.1,1.4,1.4,0,0.6,0.4,0.8
6,atom,lvlMO,3,18.4,1,0.2,2.9,2.5,0.1,2.1,0.3,0,0.5
7,atom,lvlMO,5.4,11.7,9.1,2.3,0.8,0.3,0.4,0.5,0.2,0.3,1.5
8,atom,lvlMO,16.6,2.2,6.6,1,2.8,1.4,0.9,0.4,0.2,0.6,1.4
9,atom,lvlMO,6.8,10.5,9.9,2.3,0.3,0.6,0.1,0.6,0,0.1,0.5
10,atom,lvlMO,3.1,18.3,0.8,0.7,2.9,3.1,0.9,3.1,0,0.2,0.7
11,atom,lvlMO,15.7,1.8,6.9,1.1,4.4,1.4,0.4,0.9,0,0.2,1
12,atom,lvlMO,0.1,0.3,0.2,0.1,0.2,1.6,2.2,0.2,1.7,0,5
13,atom,lvlMO,1.2,1,0.2,0.5,1,3,3.1,0.1,0,0.7,0
14,atom,lvlMO,0,1,0.1,0.1,0.1,0.6,1,0,0,0.5,0.6
15,atom,lvlMO,0.2,0.8,0.5,0.3,0.5,0.3,0.8,0.1,0,1,2.9
16,atom,lvlMO,0.9,0.2,0.6,0.3,0.1,1.9,2.3,0.2,0.1,1.6,1.2
17,atom,lvlMO,0.3,0.4,0.4,0.5,0.2,0,0.3,0.1,0,0.5,0.1
18,atom,lvlMO,0.2,0.8,0.2,1.3,2,0.6,1.7,1.9,0,0.4,0
19,atom,lvlMO,0.7,0,0.5,0.5,1.5,0.3,0.6,0.5,0,0.4,0.6
20,atom,lvlMO,0.6,0,1,0,1.3,1.7,0.7,0.5,0.1,0.2,13.2
21,atom,lvlMO,0.7,0.4,0.6,0.2,2.4,3.9,2.5,0.9,2.1,0.1,10.1
22,atom,lvlMO,0.1,0.8,0.1,0,0.7,4.4,14.2,0.2,21.4,11.7,14.7
