num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103
23,atom,lvlMO,0,0,0,0,0.9,2.8,1,0.6,1,0.2,3.3,1.9
24,atom,lvlMO,0.3,0.6,0.2,0,1.9,3.9,2.1,1.4,1.1,0.9,4.6,0.7
25,atom,lvlMO,0.2,0,0,0,1.3,22.6,13.9,5.6,1.6,0.7,2.3,4
26,atom,lvlMO,0.0,0.0,0.0,0.0,0.4,10.4,6.6,2.5,0.6,0.3,0.6,1.9
27,atom,lvlMO,0,0,0,0,0.8,7.5,4.9,4.4,1.7,0.3,0.4,1
28,atom,lvlMO,0.3,0.9,0,0,2,2.6,1.2,0.6,0.3,0.9,1.4,0.8
29,atom,lvlMO,0.9,8.8,1.5,0.3,0.7,0.5,0.7,0.7,1.3,8.1,0.4,0.8
30,atom,lvlMO,8.1,6.6,0.6,0.1,0.9,0.9,0.9,1.7,5.9,6.9,3.3,0.5
31,atom,lvlMO,12.8,1.5,0.5,0.9,2,0.4,1.6,5.4,9.2,1.4,1,1.2
32,atom,lvlMO,8.5,3.8,1,0.3,0.7,0.1,0.6,1.9,7,4.5,0.5,1.7
33,atom,lvlMO,1.2,9.7,2.9,0.4,1,0.2,0.3,1.1,1.1,8.5,0.5,0.7
34,atom,lvlMO,0.2,1.9,5.9,1.7,0.1,0,0.1,0.4,0,0.8,1,0.3
35,atom,lvlMO,11.5,0.8,2.9,1.4,0.1,0.4,0.4,3.4,8.2,2.8,1.1,0.7
36,atom,lvlMO,0.0,0.0,0.0,0.0,1.5,2.6,0.2,0,1.5,0.1,1.7,4.5
37,atom,lvlMO,0.1,0,0.2,0,4.1,0.6,3.3,1,0.3,0.2,9.8,1.3
38,atom,lvlMO,0.3,0.8,0,0.1,4.2,0.9,0.3,0.3,0.3,0.7,0.6,0.1
39,atom,lvlMO,0,0.4,0,0,1.4,0.7,0,0.3,0.4,0,2,1.4
40,atom,lvlMO,0.3,0.5,0.1,0.2,2.1,1,0.8,1.9,0.7,1.5,8.9,0.9
41,atom,lvlMO,0.6,0.2,0.1,0,7.8,0.4,4.1,6.6,0.7,0.2,1.1,1.9
42,atom,lvlMO,0.3,0.2,0.3,0.1,0.8,0.1,1.2,1.7,0.4,0.6,0,5.1
43,atom,lvlMO,0.6,0,5.4,2.5,0.2,0.2,0.3,1.2,1.5,4.7,1.8,1
44,atom,lvlMO,0.7,0.1,33.7,8.8,0.1,0,0.3,1.1,0.5,0.2,4.7,0.5
45,atom,lvlMO,0.0,0.0,0.0,0.0,3.5,21.6,15.5,19.9,8.2,1.2,2.2,4.1
46,atom,lvlMO,0,0,0.1,0,3.3,8.7,0,0.5,1.9,0.5,15.7,6.9
