virt\core,7,8,12,13,15,16,19,21
92,1,1,0,0,0,0,0,0
93,0,0,0.800691,0.0304,0.723383,0.1833,0.518994,0.259954
94,0,0,0.781442,0.022,0.66196,0.1251,0.168331,0.373387
95,0,0,0,0,0.0956,0.0107,0.0224,0.0546347
