virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.73911,1,0.9999,0.9852,0.629913,0.776937,0.9994,0.9986,0.619124,0.852432,0.477723,0.957337,0.849816,0.836862,0.49572,0.928245
