virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.690136,1,0.9999,0.9861,0.766264,0.676802,0.9873,0.39169,0.928102,0.9902,0.378527,0.787747,0.545323,0.736163,0.865087,0.759381
