virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,1e-09,3e-09,1.5031e-05,0.100555,0.00113319,0.000718158,0.00889078,0.00369718,4e-09,1e-09,1e-09,8.8273e-05,0.0235722,5.04411e-09,2.9599e-09,3e-09
