virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.0179374,8.20924e-05,5.66699e-05,3.0755e-05,1.68963e-05,0.120655,0.00084059,0.000842213,8.2797e-05,3.42488e-05,0.0179242,7.57404e-05,5.04399e-05,0.0140559,0.00555692,5.20681e-05,0.000378479,0.00015212
93,0.0586465,6.05918e-06,1.44193e-05,2.63047e-06,6.391e-05,0.109963,0.00210597,0.00067842,4.38739e-06,8.75509e-06,0.0586362,4.8183e-06,1.41423e-05,0.0382135,0.00398727,8.39332e-06,5.99282e-05,1.30216e-05
94,0.00387721,0.025084,4.68385e-05,1.69342e-05,0.000151868,0.132422,0.000185005,8.9799e-05,3.54408e-05,2.40023e-05,0.0036689,0.0250775,2.61172e-05,0.00429263,0.000464068,4.08095e-05,0.000197182,4.58175e-05
95,0.0406358,0.00239382,7.79748e-05,7.84922e-07,1.07973e-05,0.00475548,0.00340359,0.000735527,1.85613e-05,0.000640332,0.0406052,0.00239358,7.71726e-05,0.01975,0.00424042,0.000133536,1.86523e-05,3.72193e-06
96,0.182143,0.000421224,3.31057e-05,2.052e-06,2.90871e-06,0.000844854,0.00910943,0.00215689,4.34301e-06,3.79698e-05,0.182141,0.000417034,2.88407e-05,0.15569,0.0118732,2.62952e-05,3.50336e-05,7.94888e-05
97,0.139193,0.000232945,3.59158e-05,2.11e-06,3.76417e-05,0.0125892,0.000901934,0.000216619,2.95627e-05,2.29806e-05,0.139185,0.000232547,3.49158e-05,0.081985,0.00955251,3.7846e-05,0.000341936,3.71644e-05
98,0.148151,0.0015996,0.000285497,8.722e-06,3.55142e-05,0.0453233,0.0178285,0.000160515,5.85841e-06,1.69062e-05,0.14815,0.0015973,0.000276426,0.00399262,0.000483975,4.61536e-06,9.13222e-05,3.14195e-05
99,0.0260707,0.000507287,5.87913e-05,1.24436e-06,6.20544e-06,0.0186173,0.000286851,0.000914901,1.52598e-05,5.1489e-05,0.0260622,0.000506516,4.5965e-05,0.117502,0.0103139,4.44298e-05,9.29122e-05,1.67644e-06
100,0.0385711,0.000263837,0.000135199,5.94353e-06,6.46346e-06,0.0171694,0.000507827,0.000931034,2.79537e-05,5.06109e-05,0.0385667,0.00025883,0.000104644,0.11129,0.00861395,4.37488e-05,8.9992e-05,8.2859e-06
101,0.00219171,5.94355e-05,0.000298608,3.64088e-05,6.85232e-05,0.0940405,0.000411794,0.000193911,0.000227659,0.000264904,0.00219171,5.94355e-05,0.000258189,0.00115213,0.000265332,5.95489e-05,0.000121048,0.00030005
102,0.00048912,1.32838e-05,2.0648e-05,0,1.22225e-05,0.0208997,0.000123074,8.61918e-05,1.15051e-05,3.08468e-05,0.00048912,1.32838e-05,2.0648e-05,0.00020293,4.55418e-05,7.48138e-06,4.02279e-06,1.26014e-05
103,0.000561861,0.000133283,2.71005e-07,0,0,0.0127089,2.53422e-05,1.56278e-05,0,7.89543e-08,0.000561861,0.000133283,2.71005e-07,0.000366881,5.61597e-05,1.79248e-07,6.55534e-06,0
