virt\core,7,8,12,13,14,15,16,18,20
92,7.247e-06,1.66e-07,0,0,0,0,0,0,0
93,0,0.0274776,0.124509,0.000107659,4.05469e-05,0.000284178,0.00405787,0.0274776,0.0118081
94,0,0.0057631,0.108105,0.00123149,0,0.00308495,0.0477653,0.0057631,0.0143671
95,0,0.00081036,0,0,0,0,0.00658662,0.00081036,0.00201554
