virt\core,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
237,0,0,0,0,0,0,0,0,0,0,0,0,0.0138769,0,0,0,0,0,0,0,0,0,0,0,4.0253e-05,8.9477e-05,0,0.000314446,0,0.000319723,6.11518e-06,2.18619e-06,0,0,0,0,0
238,0.00687515,0,0,0,0,0,0,0,0,0,0,0.00205251,0.00134413,2.87285e-05,7.11088e-06,1.66863e-07,7.80916e-08,2e-08,2.9997e-09,1.9998e-08,9.999e-09,7e-09,1e-08,2.4e-08,0.00120588,0.00349979,1.7624e-08,0.00511751,2.08722e-08,0.00513262,0.00686311,0.0110181,2.93895e-09,4.833e-10,5.3905e-10,5.18355e-08,7.0399e-09
239,0,0,0,0,0,0,0,0,0.0210317,0,4.01979e-06,6.8095e-06,1.86181e-06,1.31974e-07,2.12915e-06,4.40912e-07,6.26296e-06,0.00507408,0.00136868,0.000761766,2.49928e-05,9.52193e-05,5.51183e-06,0.000142388,2.16049e-06,1.05378e-06,0.00886379,3.77264e-08,0.00817346,1.87025e-06,1.9367e-07,3.26084e-07,0.00110567,0.00174475,0.000393069,0.00288303,0.00217797
240,0.0260668,0,0,0,0,0,0,0,0,0,0,0.00185665,0.0182728,0.000107728,4.64459e-05,6.18778e-06,9.45535e-07,1.15988e-07,1.49985e-08,1.1e-08,1.1e-08,1.6e-08,5e-09,9e-09,0.000378561,0.00555662,2.88686e-08,0.0023723,5.96145e-08,0.00313232,0.00128806,0.00519832,2.04712e-08,3.72157e-09,1.01534e-08,1.75115e-07,3.28935e-08
241,0,0,0,0,0,0,0,0,0.00187769,0,0,0,0,8.69913e-08,1.05947e-07,2.86267e-06,6.61028e-06,0.0016262,1.22906e-05,9.5504e-05,5.37823e-05,0.000171459,4.03817e-06,2.36953e-07,1.06989e-07,3.2142e-07,0.000816026,6.9524e-09,0.000462697,2.38416e-08,9.986e-09,2.9988e-09,0.000563774,0.000203829,0.00292212,0.000729732,0.00865096
242,0,0,0,0,0,0,0.00125894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10661e-05,0,0,0,0,0,8.14882e-05,0.00015335,0.000351517,2.45696e-05,0.00103081
243,0.00719575,0.000957325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209839,0,0.000320254,0,0.000314404,3.63333e-06,1.65034e-06,0,0,0,0,0
244,0,0.0178578,0.0401466,0.0258126,0.00478186,0,0,0,0,0,0,0,0,0.000713543,0.00358884,0.00213198,0.000537541,0,0,0,0,0,0,0,0.00107931,5.16876e-05,1.81196e-06,6.85547e-05,9.42264e-06,8.05523e-05,1.27327e-05,1.14313e-05,2.23388e-06,6.25917e-07,4.22062e-07,2.47378e-06,5.34056e-06
245,0,0.00999669,0.00405233,0.0101038,0.03565,0.0292053,0.00701147,0,0,0,0,0,0,0.000959929,0.000363858,0.000844265,0.00302121,2.86245e-05,0.000585449,0.000191155,0,0,0,0,0.000485849,0.000131298,7.56987e-06,3.8262e-05,7.34103e-06,3.73414e-05,1.74721e-05,6.92718e-06,2.66143e-06,1.27525e-06,5.10975e-06,4.58416e-06,3.82695e-05
