num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102
0,atom,lvlMO,1,0.1,0.2,0.7,1.8,0.3,1.4,0.1,0.1,0.1,4.5
1,atom,lvlMO,2.1,0.7,0.5,0.9,2.7,0.5,2.6,0.2,0.5,0.3,2.9
2,atom,lvlMO,6.9,2,0.2,10.7,25.2,0.6,4.7,0.6,0.8,0.3,4.6
3,atom,lvlMO,1.1,0.3,0,1.8,4.4,0.4,4.4,0.6,1.1,0.9,4
4,atom,lvlMO,3.7,0.8,0,5.9,13.6,0.1,1,0.1,0.3,0.1,2.3
5,atom,lvlMO,1.4,0.7,0.2,1.1,2,0.8,1.7,0.1,0.3,0.7,1
6,atom,lvlMO,11.4,7.9,4.6,0.8,4,0.5,1.1,0,0.2,0.1,0.6
7,atom,lvlMO,1.9,11.1,16.6,0.2,0.3,0.1,0.4,0,0.1,0.2,1.6
8,atom,lvlMO,21.7,0.7,4.8,0.7,2.2,0.5,1.3,0,0.1,0.2,2
9,atom,lvlMO,2.5,10.9,17,0,0.2,0.1,0.2,0,0,0,0.7
10,atom,lvlMO,11.8,8,4.6,0.6,3.4,0.5,1.1,0.2,0.1,0.1,0.7
11,atom,lvlMO,20.3,0.8,5.2,0.8,2.8,0.3,0.6,0,0,0,1
12,atom,lvlMO,0.1,0.2,0.3,0,0.1,0.6,4.2,0.4,0.6,0,5.5
13,atom,lvlMO,1.9,0.2,0.1,0.9,0.8,2,4.5,0.1,0,1,0.7
14,atom,lvlMO,0.1,0.5,0.3,0,0,0.3,0.8,0,0,0.3,0.4
15,atom,lvlMO,0,0.5,0.8,0,0.2,0.1,0.5,0,0,0.4,2.7
16,atom,lvlMO,1.1,0,0.2,0.1,0.1,0.6,2.7,0.2,0.1,0.5,3.1
17,atom,lvlMO,0.1,0.5,0.7,0,0,0,0.1,0,0,0.1,0.7
18,atom,lvlMO,0.5,0.3,0.2,0,0.2,0,0.1,0.3,0,0.2,0.7
19,atom,lvlMO,0.8,0,0.2,0,0.2,0,0,0.1,0,0.1,0.9
20,atom,lvlMO,0.9,0.1,0.3,0.4,1.7,0.6,1.9,0,0,0.5,13.5
21,atom,lvlMO,1.3,0.1,0.1,0.7,2.7,1.5,7,0.4,0.7,0,9.6
22,atom,lvlMO,0.6,0.3,0.2,0.4,0.8,3,26.4,3.4,6.9,6,22.6
