virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.785165,1,0.9999,0.9854,0.601629,0.284994,0.999,0.9984,0.795829,0.376597,0.568488,0.828395,0.875231,0.589043,0.606711,0.933028
