virt\core,7,8,12,13,15,16,19,20
92,1,1,0,0,0,0,0,0
93,0,0,0.81027,0.0298,0.2517,0.662349,0.626166,0.332383
94,0,0,0.769634,0.0208,0.1803,0.596049,0.181197,0.412706
95,0,0,0,0,0.0181,0.0908,0.0234,0.0681
