virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.864062,0.887898,0.99681,1,0.9999,0.9792,0.838182,0.832041,0.514864,0.494621,0.727961,0.775255,0.9936,0.940615,0.9893,0.802823,0.758921,0.9988
93,0.89461,0.960907,0.731398,0.9997,0.834134,0.811617,0.632198,0.65283,0.50782,0.486413,0.883499,0.921836,0.463121,0.396668,0.945205,0.857742,0.787876,0.998
94,0.688121,0.751231,0.836278,0.9997,0.83689,0.548888,0.615663,0.639402,0.475882,0.321457,0.469566,0.501864,0.671608,0.368508,0.9918,0.815649,0.76199,0.9982
95,0.854231,0.8751,0.97232,1,0.9971,0.936194,0.641805,0.629123,0.474787,0.396435,0.709449,0.749685,0.944289,0.783812,0.9927,0.794764,0.753853,0.9988
96,0.926905,0.927909,0.997904,1,0.9998,0.918699,0.624869,0.574787,0.558063,0.293476,0.853217,0.855266,0.9958,0.483988,0.9923,0.500043,0.496183,0.9991
97,0.782384,0.926599,0.935145,1,0.9997,0.902868,0.46613,0.450489,0.195144,0.316057,0.56417,0.852992,0.869898,0.414446,0.648021,0.531386,0.524542,0.999
98,0.905955,0.918145,0.978706,0.9998,0.9991,0.812996,0.617327,0.631315,0.50226,0.412198,0.811951,0.835829,0.95727,0.752744,0.9926,0.666501,0.644358,0.9988
99,0.90326,0.914522,0.977546,0.9998,0.9933,0.37972,0.498258,0.453309,0.502224,0.143249,0.807861,0.828697,0.954766,0.274827,0.9913,0.675615,0.653785,0.9984
100,0.750923,0.766973,0.945643,0.9999,0.9907,0.458869,0.36364,0.443957,0.346864,0.28658,0.502276,0.533227,0.891245,0.263356,0.9896,0.849238,0.805361,0.9986
101,0.814706,0.88937,0.961859,1,0.9905,0.52406,0.490778,0.401572,0.539839,0.370836,0.630582,0.777792,0.922883,0.321553,0.762252,0.813687,0.80544,0.9986
102,0.836889,0.851109,0.848843,1,0.9998,0.930819,0.921345,0.639551,0.47217,0.418736,0.836889,0.851109,0.696359,0.601993,0.974905,0.505968,0.495204,0.9992
103,0,0,0,0,0,0.9859,0.022,0,0.3917,0.563,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0.9867,0,0,0,0,0,0,0,0,0,0,0,0
