virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.994877,1,0.9999,0.9819,0.53196,0.564582,0.575015,0.524645,0.737134,0.738189,0.9897,0.932931,0.973003,0.629939,0.613405,0.9991
