num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102
0,atom,lvlMO,0.8,0.1,0.2,0.8,1.5,0.7,0.9,0,0.4,0.1,4.1
1,atom,lvlMO,1.8,1.1,0.4,1.1,2.1,0.9,1.8,0.1,1.2,0.5,2.6
2,atom,lvlMO,5.8,3.1,0.2,14.4,21.5,1.4,3.1,0.3,2.1,0.4,4.1
3,atom,lvlMO,0.7,0.3,0,2.4,3.7,0.9,2.9,0.2,2.7,1.6,3.3
4,atom,lvlMO,2.9,1.4,0,7.8,11.7,0.2,0.7,0.1,0.6,0.3,2.1
5,atom,lvlMO,1.1,0.9,0.1,1.7,1.6,1.7,1.4,0,0.6,1,0.9
6,atom,lvlMO,9.3,11.5,3,0.7,3.8,1.2,0.6,0.2,0.4,0.2,0.5
7,atom,lvlMO,2.3,12.6,14.5,0.4,0.4,0.2,0.3,0.1,0.2,0.3,1.5
8,atom,lvlMO,20.9,0.7,5.5,0.8,2,1.2,1.1,0,0.2,0.5,1.6
9,atom,lvlMO,3.3,12,15.1,0.1,0.1,0.2,0.1,0.1,0.1,0,0.6
10,atom,lvlMO,9.5,11.7,2.9,0.4,3.3,1.3,0.8,1,0.1,0.2,0.6
11,atom,lvlMO,19.6,0.7,5.9,0.9,2.6,0.8,0.5,0.2,0,0.1,1
12,atom,lvlMO,0.1,0.2,0.2,0.1,0.1,1.3,2.9,0.1,1.6,0,4.8
13,atom,lvlMO,1.9,0.3,0.1,1.6,0.6,4,3.6,0,0,1.4,0.5
14,atom,lvlMO,0.1,0.7,0.2,0.1,0,0.7,0.7,0,0,0.5,0.4
15,atom,lvlMO,0.1,0.6,0.7,0,0.3,0.3,0.6,0,0,0.6,2.4
16,atom,lvlMO,1,0,0.3,0.2,0,1.3,2.2,0.1,0.2,0.8,2.2
17,atom,lvlMO,0.1,0.5,0.6,0,0.1,0,0.1,0.1,0,0.2,0.4
18,atom,lvlMO,0.4,0.5,0.1,0,0.2,0.1,0.3,0.9,0,0.4,0.3
19,atom,lvlMO,0.8,0,0.2,0,0.3,0,0.1,0.3,0,0.2,0.7
20,atom,lvlMO,0.9,0,0.5,0.4,1.4,1.2,1.3,0,0.1,0.7,12.4
21,atom,lvlMO,1.2,0.1,0.1,0.8,2.4,3.1,4.6,0,1.8,0,8.8
22,atom,lvlMO,0.5,0.4,0.2,0.5,0.7,4.9,16.9,0.9,16.2,10.2,18.9
