virt\core,7,8,12,14,16,17,18,19,20
92,7.526e-06,1.73e-07,0,0,0,0,0,0,0
93,0.0342126,0.00296407,0.125223,0.000156782,0.00011241,0.0342126,0.00296407,0,0.0206631
94,0.00484133,0.026374,0.108952,0.000817993,0.00047665,0.00484133,0.026374,0.000662531,0.0273293
95,0.000965061,0.00359148,0,0,0,0.000965061,0.00359148,0,0.00436694
