virt\core,7,8,12,14,16,17,18,19,20
92,7.604e-06,2.18e-07,0,0,0,0,0,0,0
93,0.0460757,0.0036011,0.136152,0.00360109,0.00360111,0.0460757,0.0036011,0,0.0597087
94,0.0442782,0.0336481,0.118922,0.03089,0.03089,0.0442782,0.0336481,0.061717,0.0594369
95,0.0465667,0.0325563,0,0,0,0.0465667,0.0325563,0,0.061717
