num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102
0,atom,lvlMO,0.2,0.1,0,3,0.4,0.1,0.9,0.2,0.1,4.5,2.4
1,atom,lvlMO,0.2,1.3,0,4.4,1.8,0.3,2.2,0.2,0.2,3.2,1.1
2,atom,lvlMO,0.1,0.9,0.4,39.3,6.5,0.2,4.7,0.1,0.7,3.4,1.8
3,atom,lvlMO,0,0.1,0.1,6.3,3.1,0,5.6,0.1,0.6,0.7,2.5
4,atom,lvlMO,0.1,0.4,0.2,20.9,2.9,0,1.1,0,0.2,0.9,1.1
5,atom,lvlMO,0.2,1.1,0.2,2.7,2.9,0.6,0.6,0.3,1,0.8,0.8
6,atom,lvlMO,1.2,15,0.8,0.8,0.3,0.1,0.5,0,0.4,1.2,1.1
7,atom,lvlMO,7.8,7.7,0.8,0.5,0.6,0,0.7,1,2.8,1.3,1.5
8,atom,lvlMO,13.8,2.4,0.4,0.2,2.5,0.7,0.9,0.5,0.6,2.4,1.1
9,atom,lvlMO,9.3,7.3,0.7,0.1,0.5,0.4,0.8,0.4,0.8,1.8,2.7
10,atom,lvlMO,1.4,12.8,4.3,0.2,0.1,0.1,0.1,0.1,0.7,0.1,0.3
11,atom,lvlMO,12.9,1.7,5.4,0.1,0.2,0.1,0.3,0.4,1,1,0.5
12,atom,lvlMO,0.1,0.1,0,0.5,2.2,0.3,2,0.3,0.1,7.6,1.3
13,atom,lvlMO,0.2,0.6,0,0.3,5,0.6,0.2,0.1,0.1,0.2,0.4
14,atom,lvlMO,0,0.4,0.1,0.4,1.5,0.2,0,0.6,2.5,0.8,1.6
15,atom,lvlMO,0.4,0.5,1.3,0.7,1.7,0,1.1,1.9,7.3,0.2,3.2
16,atom,lvlMO,0.7,0.1,0.5,0.4,9,1.8,1.2,0.6,1.1,2.9,0.5
17,atom,lvlMO,0.4,0.3,1.1,0,0.9,0.9,1.9,0.4,1.5,4,7.4
18,atom,lvlMO,0,0.8,6.5,0.2,0.1,0.1,0.1,0.2,1.4,0.1,0.1
19,atom,lvlMO,0.7,0.1,11.2,0,0,0,0.2,0.4,2.3,0,0.1
20,atom,lvlMO,0.2,0,0.1,2.4,0.1,0.1,0.4,0.2,0,10.4,6.5
21,atom,lvlMO,0.1,0,0,5.6,0.6,0.4,4.4,0.9,0,12.4,5.7
22,atom,lvlMO,0,0.1,0,0.7,11.2,0.2,34.7,0.6,3.4,3.1,14.9
