virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,5.42944e-05,1.1606e-05,1.5557e-05,0.114624,0.000565174,0.00132523,9.694e-06,0.000164251,0.00815331,0.00165442,8.51964e-05,2.96902e-05,0.0190635,0.000644768,9.30144e-05,6.52664e-05
