virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.976782,1,0.9999,0.9838,0.317993,0.444592,0.567166,0.447622,0.9919,0.955335,0.953497,0.9959,0.642587,0.951898,0.949846,0.9996
