virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000166592,1.78e-07,1.57474e-05,0.109367,0.00060621,0.000568677,0.00837947,0.00967505,2.06358e-06,1.4669e-06,0.000166564,0.0180944,1.33879e-06,6.06306e-06,1.79777e-06,1.818e-07
