virt\core,7,8,12,14,16,17,18,19,20
92,7.604e-06,2.18e-07,0,0,0,0,0,0,0
93,0.0386898,0.00324747,0.133824,0.000171772,0.000123158,0.0386898,0.00324747,0,0.0220863
94,0.0054595,0.0271036,0.116461,0.000821675,0.000478795,0.0054595,0.0271036,0.000709746,0.0292489
95,0.00110363,0.0036756,0,0,0,0.00110363,0.0036756,0,0.00467815
