virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
93,0.921019,0.944582,0.858747,0.9998,0.852826,0,0.610836,0.649338,0.490051,0.473836,0.924051,0.888942,0.159746,0.504709,0.887153,0.837894,0.780747,0.9982
94,0.828674,0.887898,0.915493,0.9998,0.855633,0,0.610576,0.645638,0.441695,0.440578,0.738361,0.775638,0.8121,0.343524,0.9927,0.782569,0.744576,0.9984
95,0.645941,0.674392,0.982186,1,0.9971,0.90689,0.756661,0.737894,0.445151,0.434293,0.645941,0.674392,0.9637,0.838203,0.9923,0.755598,0.724453,0.9989
