virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000148257,2.19e-07,1.61714e-05,0.10902,0.000846993,0.000533731,0.00677761,0.0123794,3.5947e-06,2.34252e-06,0.000148217,0.0174599,2.2003e-06,1.05965e-05,2.68164e-06,2.81633e-07
