virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,8.93954e-06,6.72e-07,1.495e-05,0.103354,0.0011167,0.000428105,0.00370728,0.0156573,2.61218e-06,4.2393e-05,1.77739e-05,0.0156738,6.724e-06,3.64955e-05,8.21282e-06,1.313e-06
