virt\core,7,8,12,13,15,16,19,21
92,6.266e-06,0,0,0,0,0,0,0
93,0,0,0.133944,0.00362792,0.0059637,0.00362792,0.0422706,0.0349244
94,0,0,0.117387,0.0590775,0.0570721,0.0590774,0.0433127,0.0337881
95,0,0,0,0,0.0590774,0,0.0442864,0.0325513
