num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103
23,atom,lvlMO,0,0,0,0,0.9,2.9,0.6,1.2,3.2,0.6,1.3,1.2
24,atom,lvlMO,0.4,0.8,0,0,2.2,3.8,1.5,1.7,3.8,1.1,0.5,1.9
25,atom,lvlMO,0.2,0,0,0,1.2,22.2,7.7,12.8,1.3,2.1,3,3.5
26,atom,lvlMO,0.0,0.0,0.0,0.0,0.3,10.1,3.7,5.8,0.5,0.8,1.8,1.4
27,atom,lvlMO,0,0,0,0,0.4,7.5,2.7,7.7,0.5,0.5,0.8,0.8
28,atom,lvlMO,0.3,0.9,0.1,0,2.2,2.7,0.9,0.9,1.3,0.3,1.8,0.7
29,atom,lvlMO,1.1,9.6,0.4,0.7,0.5,0.4,0.5,0.4,1.2,2.6,1.2,1
30,atom,lvlMO,8.3,7,0.5,0,0.9,0.8,1,1.1,4.3,1.2,3.4,1.8
31,atom,lvlMO,13,1.6,0,0.8,2.6,0.5,2.4,1.4,0.5,0.8,7.3,5
32,atom,lvlMO,8.6,3.8,0.9,0,0.7,0.2,0.9,0.7,0.7,1,4.9,4.4
33,atom,lvlMO,1.3,11.2,1.4,1.1,3.2,22.1,9.4,33.7,3.8,4.1,1.2,0.7
34,atom,lvlMO,0.2,2.3,7.5,0.2,0.2,0,0.3,0.5,0.7,0.3,0.1,0.2
35,atom,lvlMO,11.7,0.9,3.6,0.8,0.2,0.5,0.5,0.8,3.1,0.5,4.7,5.1
36,atom,lvlMO,0.0,0.0,0.0,0.0,1.4,2.7,0.3,0.1,1.6,0.6,5.4,1.6
37,atom,lvlMO,0.0,0.0,0.0,0.0,4.1,0.6,3.1,0.1,6.9,2.1,0.2,4.4
38,atom,lvlMO,0.2,0.7,0.1,0,4.7,0.8,0.1,0.1,1,0,0.8,0.1
39,atom,lvlMO,0,0.3,0,0.1,1.8,0.8,0,0.7,1.5,0.1,4.2,0.7
40,atom,lvlMO,0.4,0.4,0.3,0.2,2.6,1,1.4,2.2,9.3,0.1,2.6,0.5
41,atom,lvlMO,1.2,0.3,41.9,0.2,9.1,0.7,6.1,2.7,1.4,0.4,1.8,0.7
42,atom,lvlMO,0.3,0.2,0.5,0,0.9,0.3,2,1.1,0.1,0.1,4.2,4.4
43,atom,lvlMO,0.7,0,8.4,0.3,0.2,0.2,0.6,0.5,5.7,0.6,0.8,2.5
44,atom,lvlMO,0.5,0.1,41.9,0.1,0.4,0,1.4,2.1,3.1,1,0.1,0.4
45,atom,lvlMO,0.0,0.0,0.0,0.0,2.4,22,9,33.1,1.8,1.9,2.3,2.8
46,atom,lvlMO,0.0,0.0,0.0,0.0,3.1,8.8,0,0.4,14.3,2.5,2,4.9
