virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0,0,1.5075e-05,0.108115,0.00138151,0.000872802,0.00851959,0.00287994,0,0,0,0.0001504,0.0273696,0,0,0
