num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102
0,atom,lvlMO,0.9,0.1,0.2,0.8,1.6,0.4,1.2,0,0.3,0.1,4.3
1,atom,lvlMO,2,0.8,0.4,1.1,2.4,0.7,2.2,0.2,0.8,0.4,2.8
2,atom,lvlMO,6.5,2.4,0.2,12.6,23.2,0.9,3.9,0.6,1.4,0.3,4.4
3,atom,lvlMO,1,0.4,0,2.2,4.1,0.6,3.6,0.5,1.7,1.3,3.7
4,atom,lvlMO,3.5,1,0,6.8,12.6,0.2,0.7,0.1,0.4,0.2,2.2
5,atom,lvlMO,1.3,0.7,0.2,1.3,1.9,1.2,1.7,0.1,0.3,0.9,1
6,atom,lvlMO,10.7,9.3,3.9,0.9,3.9,0.8,1,0,0.3,0.2,0.6
7,atom,lvlMO,1.9,12,15.6,0.2,0.4,0.1,0.3,0,0.1,0.3,1.5
8,atom,lvlMO,21.4,0.7,5.1,0.7,2.1,0.8,1.1,0,0.1,0.4,1.9
9,atom,lvlMO,2.8,11.6,16.1,0,0.2,0.1,0.1,0,0,0,0.6
10,atom,lvlMO,11.1,9.5,3.8,0.5,3.3,0.8,1,0.5,0.1,0.1,0.7
11,atom,lvlMO,20.1,0.7,5.4,0.8,2.7,0.5,0.5,0.1,0,0.1,1
12,atom,lvlMO,0.1,0.2,0.2,0.1,0.1,0.8,3.6,0.3,1.1,0,5.3
13,atom,lvlMO,1.9,0.2,0.1,1.2,0.7,2.9,4.1,0.1,0,1.2,0.6
14,atom,lvlMO,0.1,0.5,0.3,0.1,0,0.4,0.7,0,0,0.4,0.4
15,atom,lvlMO,0.1,0.5,0.7,0,0.2,0.2,0.5,0,0,0.5,2.6
16,atom,lvlMO,1.1,0,0.2,0.1,0.1,0.8,2.5,0.2,0.1,0.6,2.8
17,atom,lvlMO,0.1,0.5,0.7,0,0,0,0.1,0.1,0,0.2,0.6
18,atom,lvlMO,0.4,0.4,0.1,0,0.2,0,0.1,0.5,0,0.3,0.6
19,atom,lvlMO,0.8,0,0.2,0,0.2,0,0,0.1,0,0.2,0.8
20,atom,lvlMO,0.9,0,0.5,0.5,1.5,0.9,1.7,0,0.1,0.6,13
21,atom,lvlMO,1.3,0.1,0.1,0.8,2.6,2.2,5.9,0.2,1.1,0,9.3
22,atom,lvlMO,0.6,0.3,0.2,0.4,0.8,4,22.1,2.9,10.4,7.9,21.2
