virt\core,7,8,12,14,16,17,18,21
92,1.3565e-05,2.948e-06,0,0,0,0,0,0
93,0.00240009,0.0230184,0.121995,0.000139766,0.025445,0.00240009,0.0230184,0.0257296
94,0.00451408,0.0448688,0.103029,0.0012249,0.0179476,0.00451408,0.0448688,0.0178234
95,0,0.0105066,0,0,0.0011309,0,0.0105066,0.00671986
