num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103,104
23,atom,lvlMO,0,0,0,0.1,0,1.7,0.8,1.4,1.3,2.8,1.4,1.3,2.3
24,atom,lvlMO,0.3,0.2,0.5,0.6,0.1,2.5,1.7,2.5,2.5,3.4,2,2.2,0.3
25,atom,lvlMO,0.5,0,0.7,0.5,0,16.8,1.5,8,15.2,2.5,2.3,2,3.4
26,atom,lvlMO,0.2,0,0.3,0.2,0,8,0.4,3.5,7,1.7,0.7,0.4,1.7
27,atom,lvlMO,0,0,0.1,0,0,4.4,2.2,2.7,5.8,4.7,0.2,0.2,0.6
28,atom,lvlMO,0.3,0.3,0.3,0.4,0.1,2.6,0.9,2.3,1.3,1.3,0.6,2.9,2.8
29,atom,lvlMO,0.9,2.3,4.2,7.7,0.6,1.3,4.2,7.7,0.3,0.3,0.3,0.4,0.2
30,atom,lvlMO,5.9,4.8,2.5,11.3,2.9,1.1,1.3,2.8,0.8,0.5,0.8,4,0.6
31,atom,lvlMO,10.7,0.4,13.1,1,0.8,0.7,2.8,3.4,1.1,2.1,0.5,0.3,2.2
32,atom,lvlMO,6.5,3.3,3.5,11,2,0.1,0.7,1,0.3,0.5,0.6,0.8,1.9
33,atom,lvlMO,1.1,2,5.1,9.3,0.6,0.5,4,7,0.1,0.5,0.4,1.1,0.2
34,atom,lvlMO,0.3,0.6,1.2,4.6,0.9,0.7,1.1,3,0,0,0.2,0.7,0.4
35,atom,lvlMO,9.7,0.8,10.9,3,1.3,0.7,2.2,3,0.2,0.3,0.1,0.9,0.4
36,atom,lvlMO,0.0,0.0,0.0,0.0,0,0.7,1.2,2.1,0.1,2.7,1.1,0,8.5
37,atom,lvlMO,0,0,0.1,0.2,0,0.2,2.9,0.7,3.4,4.2,4.6,4.9,0.1
38,atom,lvlMO,0.8,0.3,0.8,0.1,0.4,3.7,1.4,0.8,1.1,2.6,0.5,0.3,0
39,atom,lvlMO,0.1,0.4,0.1,0.4,0.1,0,1,1.1,0.4,1.3,0.3,9.1,6
40,atom,lvlMO,0.2,0.4,0.2,0.7,0.1,0.1,1.3,0.5,0.5,1.1,1,11,0.8
41,atom,lvlMO,0.6,0.2,0.6,0.1,0.2,1.2,2.4,0.4,2.6,7,0.9,0.1,5.3
42,atom,lvlMO,0.2,0.1,0.1,0.5,0,0,0.3,0.2,0.2,0.6,0,0.1,5.1
43,atom,lvlMO,0.6,0,0.7,3.2,0.3,1.4,1.4,2.7,0.1,0.2,0.1,1.6,0.2
44,atom,lvlMO,1.3,1.4,4,24.2,3.8,3.7,2.8,11,0,0.1,0.8,2.4,1.8
45,atom,lvlMO,0,0,0,0.1,0.2,7.5,12.2,8.7,20,25.4,0.7,0,1.2
46,atom,lvlMO,0,0,0,0.4,0,3.4,3.8,4.8,0,9.3,5.7,6.8,5.1
