virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000108127,1.1606e-05,1.55554e-05,0.11295,0.000564609,0.00132325,9.68431e-06,0.000163988,0.00802041,0.0016354,8.44722e-05,2.94141e-05,0.0188157,0.000643672,9.15541e-05,6.51946e-05
