virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
93,9.92698e-05,0,0,0,0.000207832,0,0.000284336,0.000958918,0.00352006,0.000401072,0,0,0,0.000654531,0.00608331,0,0,0
94,1.02289e-05,0,0,0,3.88457e-05,0,0.000765312,0.000585376,0.0269007,0.000593567,0,0,0,0.000639986,0.0067592,0,0,0
95,0,0,0,0,2.5138e-05,0.00358204,0.00293934,0.00191866,0.0377945,0.00372164,0,0,0,0.000795887,0.0245792,0,0,0
