virt\core,7,8,12,13,15,16,19,21
92,6.709e-06,1e-09,0,0,0,0,0,0
93,0,0,0.122761,9.05142e-05,0.00370839,0.000628294,0.0290541,0.0125913
94,0,0,0.104846,0.00128928,0.0421662,0.00846806,0.00801699,0.0144009
95,0,0,0,0,0.00571397,0.000744511,0.000901573,0.00214732
