virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
93,9,7,6,2,2,0,5,5,2,2,7,6,4,5,3,3,4,4
94,6,7,6,2,2,0,5,4,2,2,4,6,4,6,3,3,4,3
95,5,4,4,1,1,1,4,3,1,1,5,4,3,5,2,4,4,2
