virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000167981,6e-09,1.5026e-05,0.100609,0.001061,0.000681126,0.00938103,0.00415937,8e-09,2.31684e-09,0.000336161,7.67662e-09,0.0224784,1.75868e-08,1.54202e-08,8e-09
