virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000243852,1e-08,1.5006e-05,0.108315,0.00110946,0.000709394,0.010363,0.00507093,1.2e-08,4.46563e-09,0.000487968,1.45217e-08,0.0232824,3.55843e-08,3.64107e-08,1e-08
