virt\core,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139505,0,0,0,0,0,0,0,0,0,0,0,4.16892e-05,0,0,0.000185705,0.000496837,0.000519116,6.60386e-06,0,0,4.28983e-06,0,0,0
238,0.0080927,0,0,0,0,0,0,0,0,0,0,0,0.00195916,0.00096456,8.08425e-05,2.75147e-05,1.4e-08,1.81609e-06,2.2e-08,3.7e-08,2e-09,3e-09,8e-09,2e-09,1.1e-08,0.00111252,9.4515e-09,5.5475e-09,0.00322293,0.00601425,0.00301883,0.00559895,1.1613e-09,3.89167e-10,0.00798484,1.2737e-09,7.6177e-09,5.367e-09
239,0,0,0,0,0,0,0,0,0,0.0162065,0,0,4.25915e-07,5.1e-08,2.08675e-06,4.96902e-06,0.00888611,0.000460389,0.000509548,0.000762489,1.15479e-05,1.34523e-05,0.000122945,4.13959e-07,5.51272e-06,9.09909e-08,0.00325431,0.0078731,1.9964e-08,4.9755e-09,9.15032e-08,2.09391e-08,0.00118707,0.000889158,1.9992e-08,0.0112506,0.00186408,0.00139256
240,0.0250672,0,0,0,0,0,0,0,0,0,0,0,0.00179199,0.01864,0.000120117,6.3437e-05,2.60896e-07,8.20396e-06,9.3372e-07,7.69846e-08,2.89942e-08,1.91981e-07,1.79964e-08,0,1.9996e-09,0.000680047,1.5596e-07,6.69504e-08,0.00498426,0.00250921,0.00303953,0.000790824,3.589e-07,1.10393e-07,0.00436686,3.26749e-07,3.8216e-07,3.18173e-07
241,0,0,0,0,0,0,0,0.00426802,0,0.00210802,0,0,0,0,1.40345e-06,1.25389e-05,0.00086641,3.8218e-05,0.000215652,5.04736e-05,1.91028e-06,0.000155235,2.44926e-07,5.9988e-09,1.9996e-09,9.85712e-06,2.59825e-05,0.000536845,5.43964e-07,3.87582e-08,1.20623e-06,2.991e-09,0.000935723,0.00557491,2.13872e-07,0.00329882,0.0007576,0.00772978
242,0,0,0,0,0.0010128,0,0,0.0153201,0,0.00173701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202758,0,0,0,0,6.82349e-05,0.000498395,0,0.00031379,7.85052e-05,0.00117594
243,0.0078472,0.00118583,0,0,0,0,0,0,0,0,0,0,4.35255e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208627,0.000504582,0.000150957,3.86486e-06,0,0,2.37917e-06,0,0,0
244,0,0.0187343,0.0417511,0.0274274,0.00749865,0,0,0,0,0,0,0,0,0,0.000832022,0.00372679,0,0.000961969,0.000651276,0,0,0,0,0,0,0.0013712,1.12617e-05,0.000100645,0.000422732,7.33631e-05,0.000112624,1.82303e-05,5.02603e-06,1.6502e-05,4.46797e-05,1.05752e-05,3.13479e-05,0.000125408
245,0,0.0286346,0.00673168,0.0213418,0.0302965,0.00487271,0.00215981,0,0,0.00373542,0,0,0,0,0.00209349,0.000282565,0,0.000443561,0.000599646,0.000209063,0.000199024,0,0,0,0,0.00137907,2.11877e-05,4.48386e-05,0.000120148,4.58427e-05,7.1138e-05,6.73412e-06,5.31591e-06,2.2775e-05,7.25737e-06,1.88685e-05,2.20332e-05,3.1061e-05
