virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,9.06546e-05,1.26e-07,1.6094e-05,0.11115,0.000450775,0.0006046,0.00984837,0.00837372,9.9792e-07,1.00924e-06,0.00018201,0.019119,6.63e-07,3.41361e-06,1.20817e-06,1.11e-07
