virt\core,7,8,12,13,15,16,20,21
92,6.102e-06,0,0,0,0,0,0,0
93,0,0,0.131809,0.000145878,0.00526206,0.000343265,0.0297056,0.0153038
94,0,0,0.115916,0.00145147,0.0439901,0.00327924,0.00815005,0.0172615
95,0,0,0,0,0.00568641,0,0.000880443,0.00224879
