virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,6.78796e-05,9.45e-07,1.1886e-05,0.113226,0.000542107,0.00095745,0.00211451,0.0168678,1.7961e-05,5.2975e-05,0.000134874,0.0162959,3.05996e-05,0.000142444,5.50454e-05,1.188e-06
