virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,3.34275e-06,1.67366e-08,0.000222037,4.9e-08,1.5167e-05,0.108787,0.000757394,0.000576649,0.0110141,0.00666717,1.74558e-07,3.2481e-08,0.000444267,7.31454e-08,0.021349,5.23014e-07,3.17378e-07,2.6e-08
93,9.82827e-05,1.44744e-07,0.0168411,3e-09,0.000208221,0.133679,0.000382751,0.000991174,0.00384711,0.000851041,5.23331e-08,2.88561e-07,0.0337092,2.36415e-07,0.0174722,3.46492e-08,2.09964e-08,2e-09
94,9.83574e-06,4.49827e-09,0.00497489,1e-09,3.81114e-05,0.11256,0.00183817,0.000429695,0.0496396,0.0113153,2.79091e-08,5e-09,0.00996976,1.17e-07,0.0193987,3.53528e-08,2.5693e-08,4e-09
95,2.63424e-05,1.49446e-08,0.0010413,1e-09,2.4062e-05,0.00336969,0.00150219,0.00156734,0.0339292,0.0123537,1.81313e-08,2.38937e-08,0.00208699,2.59683e-08,0.0260115,6.61083e-08,4.16286e-08,5e-09
96,6.1149e-07,2.49043e-08,7.37995e-05,0,3.879e-06,0.00113275,0.00836167,0.0051554,0.154252,0.0323384,4.16202e-08,4.88324e-08,0.000148074,3.15141e-08,0.143986,3.43031e-08,8.71063e-09,2e-09
97,3.87778e-06,8.97141e-08,1.18051e-05,1e-08,7.7597e-05,0.0353851,0.00302606,0.00106077,0.12079,0.0279592,6.06344e-08,1.78544e-07,2.37181e-05,1.81788e-07,0.084993,4.08564e-08,1.32157e-08,6e-09
98,1.22753e-06,8.27136e-09,0.000191523,4e-09,1.0951e-05,0.0236425,0.00492113,0.00368383,0.0856713,0.0218919,1.64373e-08,1.4549e-08,0.0003857,1.50122e-08,0.092807,3.11246e-08,3.18725e-08,5e-09
99,1.7077e-06,1.35422e-08,8.80302e-05,3e-09,4.8903e-05,0.0574753,0.00175481,0.00160848,0.0772785,0.0147288,2.82814e-08,2.60932e-08,0.000177644,4.06301e-08,0.113132,8.1806e-08,8.32078e-08,6e-09
100,2.65032e-06,1.43705e-08,7.92646e-05,2.9e-08,5.137e-06,0.0394047,0.000663996,0.000399506,0.0266179,0.00603096,9.18014e-08,2.57958e-08,0.000159558,6.82278e-08,0.00512107,3.51338e-07,1.51569e-07,2.8e-08
101,5.87124e-07,7.98418e-08,8.94403e-05,1e-09,4.558e-06,0.0183846,0.00104598,0.00126362,0.0412014,0.00580713,1.23577e-08,1.59811e-07,0.000180067,1.19942e-08,0.135842,1.93032e-08,1.73879e-09,4e-09
102,8.70616e-09,7.73133e-09,0.0012608,2e-09,2.5772e-05,0.00670992,0.00158334,0.00411813,0.0228597,0.0103614,8.70616e-09,1.54696e-08,0.00252641,5.26509e-08,0.0400564,4.06385e-08,1.38202e-07,1e-09
103,0,0,0,0,0,0.000391351,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0.000250926,0,0,0,0,0,0,0,0,0,0,0,0
