virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000340454,7e-09,1.50205e-05,0.0989641,0.0010271,0.000664793,0.00938421,0.00433303,1.18152e-08,4.3516e-09,0.000340451,1.15888e-08,0.0219282,2.64448e-08,2.53208e-08,9.993e-09
