num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102
0,atom,lvlMO,1,0,0.2,0.1,2.4,0,1.9,0,0,0,5
1,atom,lvlMO,2.3,0.2,0.8,0.2,3.4,0,3.7,0,0,0,3.3
2,atom,lvlMO,7.6,0.5,1,1.8,34.7,0,6.9,0.1,0,0,5.1
3,atom,lvlMO,1.2,0,0.2,0.3,6.1,0,6.5,0.1,0.1,0.1,4.4
4,atom,lvlMO,4.1,0.2,0.3,0.9,18.7,0,1.5,0,0,0,2.6
5,atom,lvlMO,1.6,0.1,0.4,0.1,2.6,0,1.9,0,0,0,1
6,atom,lvlMO,12.7,2.4,8.9,0.2,5.1,0,1.4,0,0,0,0.6
7,atom,lvlMO,1.6,4.4,23.7,0,0.5,0,0.4,0,0,0,1.7
8,atom,lvlMO,22.1,0.5,4.7,0.1,3,0,1.5,0,0,0,2.2
9,atom,lvlMO,2.3,4.3,24.1,0,0.2,0,0.2,0,0,0,1
10,atom,lvlMO,13.2,2.4,8.9,0.1,4.1,0,1,0,0,0,1
11,atom,lvlMO,20.7,0.5,5.1,0.1,3.6,0,0.6,0,0,0,1.1
12,atom,lvlMO,0.1,0.1,0.4,0,0.2,0.1,6,0.1,0.1,0,6.2
13,atom,lvlMO,1.8,0,0.1,0.1,1.2,0.2,4.7,0,0,0.2,0.9
14,atom,lvlMO,0.1,0.1,0.6,0,0,0,0.7,0,0,0,0.3
15,atom,lvlMO,0.1,0.2,1.1,0,0.2,0,0.6,0,0,0,3
16,atom,lvlMO,1,0,0.2,0,0.1,0,3.4,0,0,0.1,3.7
17,atom,lvlMO,0.1,0.2,1,0,0,0,0.1,0,0,0,0.9
18,atom,lvlMO,0.5,0.1,0.3,0,0.2,0,0.1,0,0,0,0.9
19,atom,lvlMO,0.9,0,0.2,0,0.3,0,0,0,0,0,1.1
20,atom,lvlMO,0.9,0,0.3,0.1,2.1,0,2.1,0,0,0.1,14.9
21,atom,lvlMO,1.4,0,0,0.1,3.6,0.1,9.2,0.1,0.1,0,10.7
22,atom,lvlMO,0.5,0.1,0.4,0,1,0.3,40,1,0.6,0.8,25.6
