virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000122375,8.25e-07,1.26057e-05,0.111025,0.000496549,0.000985131,0.00216513,0.0171539,1.28625e-05,6.93194e-05,0.000121019,0.0158081,2.53019e-05,0.000124416,4.64244e-05,1.27179e-06
