virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0,0,1.5056e-05,0.100498,0.00119937,0.000769776,0.00811062,0.0030192,0,0,0,7.475e-05,0.0248785,0,0,0
