virt\core,7,8,12,13,14,16,17,21
92,1.5925e-05,4.324e-06,0,0,0,0,0,0
93,0.034853,0,0.108361,0,0.000864488,0.0106839,0.034853,0.0411314
94,0.0291555,0,0.111694,4.09869e-05,0,0.0158222,0.0291555,0.0140438
95,0.0113877,0,0,0,0,0.000773479,0.0113877,0.00991468
