virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,7.14401e-05,1.36e-06,1.28797e-05,0.10258,0.000574342,0.000857164,0.00202105,0.0165667,1.24707e-05,2.78101e-05,7.06761e-05,0.0148478,2.14227e-05,0.000113965,2.95701e-05,2.51419e-06
