num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103,104
23,atom,lvlMO,0,0,0,0.4,0.1,1.3,0.6,1.8,1.1,3.1,1.5,1.4,0.3
24,atom,lvlMO,0.1,0.2,0.4,1,0.5,2.4,1.3,2.8,2.3,2.7,2.4,2.9,0.5
25,atom,lvlMO,0.4,0.3,0.9,0.3,0.2,16.5,1.8,7.4,13.2,3.7,2.3,4.3,0.2
26,atom,lvlMO,0.2,0.1,0.4,0,0,8,0.6,3,6,2.3,0.9,1.2,0.3
27,atom,lvlMO,0,0,0.1,0.1,0,3.6,2.2,3.2,5.2,5.1,0.5,0.5,0.1
28,atom,lvlMO,0.2,0.1,0.2,1.1,0.2,3.8,0.6,1.9,1.4,1.8,0.7,3.9,2.3
29,atom,lvlMO,0.7,0.5,1.6,13.3,5.4,0.5,3.4,3.9,0.4,0.5,0.3,0.6,0.3
30,atom,lvlMO,3.2,6.3,6.6,10.8,3,0.3,1,1.5,0.8,0.6,0.4,2.4,1.1
31,atom,lvlMO,6.7,4.4,14.2,1.4,0.9,1,2.4,2.6,1.1,1.5,0.9,0.4,0.5
32,atom,lvlMO,3.8,5.6,7.7,7.8,2.7,0.2,0.7,0.4,0.2,0.3,0.6,0.9,0.3
33,atom,lvlMO,0.9,0.4,2,12.9,6.7,0.4,3.4,3.8,0.1,0.5,0.1,1,0.1
34,atom,lvlMO,0.1,0.3,0.4,1.9,2.3,1.4,2.8,4.1,0,0.1,0.2,0.4,0.4
35,atom,lvlMO,5.8,4.7,12.5,1,1.1,0.9,3,2.8,0.4,0.4,0.2,0.3,0.7
36,atom,lvlMO,0.0,0.0,0.0,0.0,0,0.3,0.8,2.7,0.1,3.4,1.2,0.1,2.2
37,atom,lvlMO,0,0,0.1,0.1,0.2,0.4,1.5,1.5,3.3,2.8,5.7,7,1
38,atom,lvlMO,0.9,0,0.6,1.9,0.1,5.1,0.7,1.1,1.6,3.6,0.5,0.8,0.2
39,atom,lvlMO,0,0.2,0,0.9,0.1,0.4,0.8,1.1,0.6,2.2,0.2,7.5,5.2
40,atom,lvlMO,0.1,0.3,0.3,0.5,0.1,0,0.9,0.7,0.5,0.9,0.1,6,2.1
41,atom,lvlMO,0.4,0.2,0.6,0.1,0.1,1.6,0.7,0.8,2.2,4,2.1,0.1,1
42,atom,lvlMO,0.1,0.2,0.3,0.4,0.1,0,0.3,0.1,0.2,0.2,0.1,0,0.6
43,atom,lvlMO,0.3,0.3,0.6,0.3,1,1.4,3.2,3.2,0.3,0.2,0,0.5,1.5
44,atom,lvlMO,0.5,2,1.3,3.5,11.2,7.8,12.5,20.1,0.2,0.1,0.8,1.6,1.6
45,atom,lvlMO,0,0,0,0.4,0.1,4.1,12.4,12.6,18.4,25.4,1.9,0.2,0.3
46,atom,lvlMO,0,0,0,0.5,0.2,1.8,3,6.6,0.1,9.9,6,7.1,0.1
