virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,4.06759e-05,1.38e-07,1.5623e-05,0.102246,0.000394759,0.000610677,0.00999356,0.00712586,6.1184e-07,6.1205e-07,8.1702e-05,0.018594,3.32e-07,2.32046e-06,1.03187e-06,1.39e-07
