num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103,104
23,atom,lvlMO,0,0,0,0.3,0,1.5,0.5,1.9,1.1,3.1,1.5,1.3,1.5
24,atom,lvlMO,0.1,0,0.3,0.9,0.2,2.3,1.3,2.9,2.2,3,2.2,2.7,0.4
25,atom,lvlMO,0.5,0,0.9,0.2,0.3,16,1.1,9,14,3,2.5,3.1,1.9
26,atom,lvlMO,0.2,0,0.4,0,0.1,7.7,0.2,3.8,6.4,2,0.8,0.7,1
27,atom,lvlMO,0,0,0.1,0.1,0,3.7,1.7,3.8,5.4,4.8,0.3,0.3,0.4
28,atom,lvlMO,0.3,0.1,0.4,0.9,0.2,3.1,0.7,2.4,1.4,1.5,0.8,3.7,2.7
29,atom,lvlMO,0.9,1,2.4,12.3,2.2,0.8,5.4,4.4,0.3,0.4,0.3,0.4,0.1
30,atom,lvlMO,4.7,5.1,5.4,12.4,1.2,0.7,1.5,1.9,0.8,0.7,0.6,3.5,0.7
31,atom,lvlMO,9,1.8,14.5,0.9,0.5,0.8,3.2,2.4,1.1,1.8,0.7,0.3,1.7
32,atom,lvlMO,5.3,4.1,6.4,9.8,1.5,0,0.8,0.4,0.2,0.5,0.5,0.9,1.3
33,atom,lvlMO,1.1,0.9,2.9,12.5,3.5,0.2,5.1,4.1,0.1,0.6,0.2,1.2,0.1
34,atom,lvlMO,0.1,0.4,0.5,2.4,2.7,1.3,2.4,2.9,0,0.1,0.1,0.5,0.6
35,atom,lvlMO,8.1,2.3,12.7,1.4,1.2,0.9,3.2,2.2,0.4,0.4,0.1,0.5,0.5
36,atom,lvlMO,0,0,0.1,0,0,0.4,0.7,2.8,0,3.1,1.2,0,6.5
37,atom,lvlMO,0,0,0.1,0.1,0.2,0.3,1.9,1.4,3.3,3.5,5.3,6.2,0.4
38,atom,lvlMO,0.9,0.1,0.7,1.1,0.2,4.5,0.9,1,1.3,3.1,0.5,0.5,0
39,atom,lvlMO,0,0.3,0.1,0.8,0.1,0.3,0.7,1.3,0.5,1.9,0.3,9.4,6
40,atom,lvlMO,0.2,0.4,0.3,0.7,0,0.1,0.9,0.8,0.5,1.1,0.4,8.7,0.9
41,atom,lvlMO,0.6,0.2,0.7,0.1,0.2,1.5,1.4,0.7,2.4,5.3,1.6,0,4.1
42,atom,lvlMO,0.2,0.2,0.2,0.5,0.1,0,0.3,0.1,0.2,0.4,0,0,3
43,atom,lvlMO,0.4,0.1,0.6,0.7,1.5,1.8,2.8,2.2,0.2,0.2,0,0.9,0.4
44,atom,lvlMO,0.9,1.8,1.7,7,15,7.5,8.8,12.6,0,0,0.8,1.9,2.4
45,atom,lvlMO,0,0,0,0.3,0,5.2,9.5,14.4,18.7,25.7,1.2,0.1,0.7
46,atom,lvlMO,0,0,0,0.4,0.1,2.4,2.2,7.1,0.1,9.8,5.9,6.9,2.8
