virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.926687,1,0.9999,0.9829,0.930062,0.881583,0.712993,0.708973,0.9884,0.9972,0.852529,0.942227,0.973084,0.893641,0.782954,0.9981
