virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.892694,1,0.9999,0.985,0.690739,0.832558,0.631733,0.959801,0.974798,0.835009,0.784522,0.861388,0.908077,0.90395,0.839985,0.9947
