virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0,0,1.5048e-05,0.100458,0.0011953,0.000802976,0.00879095,0,0.00219089,0,0,5.0141e-05,0.0249671,0,0,0
