virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000842199,3.355e-06,1.18458e-05,0.1062,0.000437661,0.000935575,4.95934e-05,0.00174004,0.000117597,0.016416,0.000838502,0.0106541,7.52149e-05,0.000254654,9.82416e-05,3.16525e-06
