num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102
0,atom,lvlMO,0.7,0.3,0.4,0.6,1.6,0.9,0.5,0.3,0.4,0,4.4
1,atom,lvlMO,1,1.7,0.8,0.9,2.1,1.3,1.2,0.3,1.6,0.3,2.4
2,atom,lvlMO,2.4,5.2,2,11.4,22.3,1.9,3.5,0.4,2.7,0.6,4.2
3,atom,lvlMO,0.3,0.8,0.4,1.9,3.9,0.9,2.4,0,3.6,1.8,2.6
4,atom,lvlMO,1.3,2.3,1,6.2,12.1,0.5,0.9,0.1,0.7,0.3,2.1
5,atom,lvlMO,0.6,1.5,0.2,1.3,1.8,1.6,1.5,0,0.7,0.5,0.8
6,atom,lvlMO,3.8,17.7,1.2,0.2,3.4,2.3,0.1,1.6,0.3,0,0.6
7,atom,lvlMO,4.8,12.2,10.5,1.5,0.5,0.4,0.4,0.3,0.2,0.3,1.4
8,atom,lvlMO,17.5,1.8,6.8,1,2.3,1.4,0.7,0.3,0.2,0.5,1.5
9,atom,lvlMO,6.1,11,11.3,1.3,0.1,0.4,0.1,0.5,0,0.1,0.5
10,atom,lvlMO,4,17.7,1.1,0.2,3.3,2.9,1,2.5,0.1,0.2,0.6
11,atom,lvlMO,16.5,1.5,7.2,1,3.7,1.4,0.5,0.6,0,0.2,0.8
12,atom,lvlMO,0.1,0.3,0.2,0.1,0.2,1.5,2,0.3,1.8,0,4.8
13,atom,lvlMO,1.4,0.9,0.1,1,0.8,3.4,3,0.1,0,0.8,0.1
14,atom,lvlMO,0,1,0.1,0.2,0.1,0.7,1,0,0,0.6,0.6
15,atom,lvlMO,0.2,0.7,0.5,0.2,0.5,0.3,0.7,0.1,0,1,2.7
16,atom,lvlMO,1,0.2,0.5,0.4,0.1,1.8,2.1,0.2,0.1,1.4,1.3
17,atom,lvlMO,0.2,0.4,0.5,0.3,0.3,0,0.4,0,0,0.4,0.1
18,atom,lvlMO,0.1,0.7,0.1,0.6,1.8,0.5,2.1,1.6,0,0.4,0
19,atom,lvlMO,0.8,0,0.4,0.2,1.2,0.3,0.7,0.4,0,0.4,0.5
20,atom,lvlMO,0.7,0,0.8,0.1,1.4,1.7,0.7,0.4,0.1,0.4,12.9
21,atom,lvlMO,0.8,0.4,0.4,0.5,2.3,3.9,2.3,0.9,2.2,0,9.7
22,atom,lvlMO,0.2,0.8,0.1,0.3,0.7,4.5,12.7,0.4,22.2,11.8,15
